;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
99;[0.07141422];[0.05355034];[0.05541382];[0.1297794];[0.07580547];0.07222222;-0.8530854038360316;[-0.0200223];[0.19523066];[-0.02247244];[0.27154935];[0.02253351];-0.01944444;6.947823061489254;370768600451200
100;[0.07418702];[0.02497379];[0.06332452];[0.1042918];[0.07372202];0.07430556;-2.1631189606246313;[-0.00825901];[0.18375062];[-0.00120047];[0.20314811];[0.02484852];-0.00902778;6.6573956140660755;370768667628200
101;[0.0749267];[-0.00550799];[0.06768163];[0.0508661];[0.06934831];0.075;-3.393667341724359;[0.00860056];[0.20659541];[-0.00245938];[0.21380731];[0.05291373];0.01180556;6.122337949975771;370768734624500
102;[0.07315474];[-0.03895554];[0.06967381];[-0.00103694];[0.06113132];0.07291667;-4.499513267805775;[0.02170402];[0.1911957];[0.01957938];[0.27930997];[0.05754108];0.02152778;5.362311101832846;370768801713200
103;[0.06991301];[-0.06588962];[0.06582317];[-0.03990726];[0.05454511];0.07013889;-5.440021730198796;[0.03223526];[0.15892301];[0.0393075];[0.15866577];[0.05510042];0.03125;4.405242737348861;370768868848300
104;[0.06207626];[-0.10927604];[0.06788303];[-0.1033335];[0.03419429];0.060416670000000006;-6.180633150012489;[0.04598514];[0.15930292];[0.0362685];[0.14575104];[0.0754689];0.04861111;3.286300939501235;370768935754400
105;[0.05409574];[-0.13145377];[0.05487583];[-0.17278713];[0.02462789];0.05416667;-6.694133291741249;[0.05562079];[0.13110214];[0.05158685];[0.1997463];[0.07664737];0.055555560000000004;2.046601933059156;370769002866500
106;[0.04541365];[-0.14292601];[0.04104687];[-0.13985441];[0.01727373];0.04583333;-6.961653267577913;[0.06239326];[0.09253033];[0.06451973];[0.10538011];[0.07242702];0.06180556;0.7316992428735761;370769070012600
107;[0.03124929];[-0.18180475];[0.04207318];[-0.19427779];[-0.01152041];0.02847222;-6.973362886642219;[0.06864113];[0.06616467];[0.06521667];[0.05722984];[0.07582574];0.06944444;-0.6100901992336056;370769136936200
108;[0.0112137];[-0.23995739];[0.04058906];[-0.41109364];[-0.05466549];0.00625;-6.728831871568232;[0.07126255];[0.0277697];[0.07111734];[0.04160432];[0.069568];0.07083333;-1.9294614907189929;370769204033200
109;[0.00189193];[-0.19263857];[-0.01332256];[-0.3669848];[-0.03376135];0.00625;-6.237045669318575;[0.0712829];[-0.01077504];[0.07271216];[-0.02352014];[0.06166924];0.07083333;-3.1779334981768264;370769271154700
110;[-0.01460988];[-0.20335739];[-0.01345725];[-0.15970729];[-0.05796302];-0.01736111;-5.516075275247054;[0.06735385];[-0.05707254];[0.07394639];[-0.09563504];[0.04631028];0.06597222;-4.309630327279607;370769338181300
111;[-0.02811093];[-0.18752327];[-0.02912001];[-0.2390432];[-0.06518977];-0.02847222;-4.592413202933551;[0.06168018];[-0.09168887];[0.06557931];[-0.15807362];[0.03553424];0.06111111;-5.282967061559404;370769405252400
112;[-0.03966287];[-0.16091713];[-0.04431658];[-0.17593523];[-0.06788618];-0.03958333;-3.500000000000003;[0.05482603];[-0.11405001];[0.05344229];[-0.15026409];[0.02840377];0.054861110000000005;-6.0621778264910695;370769472282000
113;[-0.05524222];[-0.17049282];[-0.03969845];[-0.21813421];[-0.09480698];-0.059027779999999995;-2.2789770812000967;[0.04193649];[-0.16265944];[0.0549656];[-0.20775475];[0.00034446];0.038888889999999995;-6.618630029195218;370769539438300
114;[-0.07004871];[-0.16962113];[-0.04999365];[-0.36051373];-0.10471975511965978;-0.07291667;-0.9742117067204608;[0.022993];[-0.22718873];[0.05289119];[-0.41498655];[-0.04040497];0.01805556;-6.931876481190992;370769606459200
115;[-0.07830719];[-0.12043705];[-0.07726683];[-0.23703097];[-0.09278593];-0.07708332999999999;-0.9742117067204608;[0.00719621];[-0.23473099];[0.01733104];[-0.4817253];[-0.04901251];0.00694444;-6.931876481190992;370769673533500
116;[-0.08226678];[-0.05935571];[-0.09155988];[-0.02063987];[-0.07356665];-0.08055556;4.286263797015736e-16;[-0.00616901];[-0.21092555];[-0.0154937];[-0.28901757];[-0.04231095];-0.00486111;-7.0;370769740535900
