;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
198;[-0.04963396];[0.00497265];[0.00403297];[0.05135153];[0.01569497];-0.04894366;-6.0;[0.0139042];[-0.1257656];[0.03300999];[-0.15082697];[-0.01373257];0.00633803;-6.0;534086938256400
199;[-0.04912129];[0.00371076];[0.00791144];[0.06423378];[0.01251271];-0.04823944;-6.0;[0.00593001];[-0.12657245];[0.01370051];[-0.23078416];[-0.01130018];-0.0;-6.0;534087005595900
200;[-0.04854473];[0.00253376];[0.00896841];[0.02868089];[0.01203822];-0.04823944;-6.0;[-0.00096373];[-0.11389804];[-0.00095969];[-0.09264528];[-0.00223901];-0.00633803;-6.0;534087072540900
201;[-0.04835185];[-0.00083633];[0.00988549];[0.01763826];[0.00910055];-0.04753521;-6.0;[-0.00712799];[-0.09926357];[-0.00534582];[0.02108152];[0.00230275];-0.01338028;-6.0;534087139490600
202;[-0.0479377];[-0.00108799];[0.00823881];[0.00549447];[0.01082324];-0.04753521;-6.0;[-0.013435];[-0.0921918];[-0.00268806];[0.04132468];[-0.00345665];-0.025352109999999997;-6.0;534087206638500
203;[-0.04777265];[-0.00250292];[0.00827985];[0.02004231];[0.00975769];-0.04683099;-6.0;[-0.02301102];[-0.11136981];[0.00644171];[-0.07081589];[-0.03811713];-0.03028169;-6.0;534087273633200
204;[-0.04731699];[-0.00123694];[0.00712333];[0.0198219];[0.01226693];-0.04683099;-6.0;[-0.03028281];[-0.10552803];[-0.00976201];[-0.23566327];[-0.03071325];-0.035211269999999996;-6.0;534087340643100
205;[-0.04710052];[-0.0020436];[0.00807187];[0.03373684];[0.01111256];-0.04683099;-6.0;[-0.03589101];[-0.08640869];[-0.02196982];[-0.07817249];[-0.01662138];-0.0471831;-6.0;534087408020100
206;[-0.0470413];[-0.00377755];[0.00865221];[0.0197951];[0.00955179];-0.04683099;-6.0;[-0.04482095];[-0.09721099];[-0.01179952];[-0.03001074];[-0.04613148];-0.04929577;-6.0;534087474868700
207;[-0.04706397];[-0.00524189];[0.00826399];[0.00982304];[0.00874105];-0.04683099;-6.0;[-0.04993178];[-0.07794714];[-0.02648388];[-0.16598597];[-0.0263008];-0.051408449999999994;-6.0;534087541839300
208;[-0.04710726];[-0.00593084];[0.00746486];[0.00941703];[0.00871063];-0.04683099;-6.0;[-0.0526543];[-0.04836371];[-0.03282983];[0.0465202];[-0.00447552];-0.051408449999999994;-6.0;534087609341000
