;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
118;[-0.04691974];[0.00720777];[0.03256133];[-0.03200227];[0.01518363];-0.04796919;-7.0;[0.06058121];[-0.01566839];[0.02116825];[0.09697785];[0.03658315];0.05935754;0.40000000000000036;192342497318500
119;[-0.04755695];[-0.01093757];[0.0277843];[-0.10284397];[0.00462848];-0.04866947;-7.0;[0.05929664];[-0.02546198];[0.02724751];[0.07813532];[0.03720277];0.058659220000000005;-0.5999999999999996;192342564642200
120;[-0.04866106];[-0.02107509];[0.01875214];[-0.11810014];[0.00178645];-0.05217087;-7.0;[0.05638957];[-0.04324487];[0.03348792];[0.03404111];[0.0297447];0.0551676;-1.5999999999999996;192342631566700
121;[-0.05142759];[-0.03472694];[0.01454779];[-0.10362568];[-0.0095392];-0.05287115;-7.0;[0.0543402];[-0.04763891];[0.02933998];[-5.07438868e-05];[0.04046676];0.053072629999999996;-2.5999999999999996;192342698826200
122;[-0.05326096];[-0.03344122];[0.00365426];[-0.11222556];[-0.00360106];-0.055672269999999996;-7.0;[0.05216912];[-0.05005008];[0.02974094];[0.08470816];[0.04824602];0.04678771;-3.5999999999999996;192342765689000
123;[-0.05559207];[-0.03336456];[0.00033951];[-0.03353082];[-0.00526075];-0.057072830000000005;-7.0;[0.04742904];[-0.06968603];[0.03947308];[0.07654906];[0.03416415];0.043296089999999995;-4.6;192342832797200
124;[-0.0573415];[-0.02856651];[-0.0029695];[-0.02058319];[-0.00193115];-0.057072830000000005;-7.0;[0.04289932];[-0.08016262];[0.03685033];[-0.02320631];[0.03654275];0.03840782;-5.6;192342899655300
125;[-0.057891];[-0.01723395];[-0.0059524];[0.02933468];[0.00735892];-0.056372549999999993;-7.0;[0.03790205];[-0.0877271];[0.03457341];[0.01373835];[0.03887941];0.027932959999999996;-6.6;192342966917500
126;[-0.0573836];[-0.00414202];[-0.00491681];[0.09738353];[0.01650814];-0.05497199;-7.0;[0.02939648];[-0.11511443];[0.04182819];[-0.01757627];[0.01573891];0.02234637;-7.0;192343034000600
127;[-0.05601349];[0.0073034];[-0.00050887];[0.13727891];[0.02359036];-0.053571429999999996;-7.0;[0.02193647];[-0.12248185];[0.03100251];[-0.12849979];[0.01392252];0.015363130000000001;-7.0;192343100837100
128;[-0.05436215];[0.0131935];[0.00618336];[0.1421035];[0.02568188];-0.05007003;-7.0;[0.0146431];[-0.12146543];[0.02103557];[-0.06365111];[0.01083709];0.0006983200000000001;-7.0;192343167964900
